time,seconds_elapsed,z,y,x
1681506796439712500,36.08071240234375,-1.7537386875391006,-0.91735917506814,-4.681823937034607
1681506796449730600,36.09073046875,-1.8530407732903957,-0.9750129071354865,-5.2043935206770895
1681506796459747600,36.10074755859375,-1.925907856580615,-1.16501291642189,-5.797212114065885
1681506796469765600,36.110765625,-1.9039128823935985,-1.5510463699400423,-6.241885972601175
1681506796479782700,36.12078271484375,-1.9718191284060478,-1.8281676133185625,-6.669687022268771
1681506796489800700,36.13080078125,-2.0081629459410903,-1.9055021974116562,-7.165458615356683
1681506796499817700,36.14081762695312,-2.2561025184988974,-1.9662866287201641,-7.533024099770188
1681506796509835800,36.150835693359376,-2.394426701083779,-2.056322288954258,-7.838871086895465
1681506796519853600,36.160853515625,-2.3414292703896757,-1.9396108032405375,-8.312996665364503
1681506796529870600,36.17087060546875,-2.1890350613981484,-1.8234055134832858,-8.941821807157993
1681506796539888600,36.180888671875,-2.049452987706661,-1.636279598328471,-9.897158538442849
1681506796549905700,36.19090576171875,-1.6645026532500982,-1.7282868508964775,-10.859813483786583
1681506796559923700,36.200923828125,-0.9911860433012246,-1.8520523467749357,-11.345244884645938
1681506796569940500,36.2109404296875,-0.43351876972727477,-1.7638783887594938,-12.008747372066974
1681506796579958800,36.22095874023437,0.3384470150221139,-1.854089990082383,-12.248589562886952
1681506796589975600,36.2309755859375,0.6433470766860991,-1.2442892822325229,-12.678709995412826
1681506796599993600,36.24099365234375,0.5692630918867886,-0.9157102388173342,-12.822109581565856
1681506796610011600,36.25101171875,0.21566468496210872,-0.34986440802812574,-12.857869461733102
1681506796620028400,36.2610283203125,-0.5919821425646543,0.3023047844737768,-12.868409560447931
1681506796630046700,36.271046630859374,-1.4255010049074888,0.8546966749280691,-12.760234432411194
1681506796640063500,36.2810634765625,-1.8711504304766653,1.366678229060769,-12.637218293595314
1681506796650081500,36.29108154296875,-2.0805846235513688,1.5626730948477983,-12.582159838718175
1681506796660098600,36.3010986328125,-2.271440957406163,1.3948831638038157,-12.737254538840055
